,User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
6822,16647489,82.0,male,22,179.0,77.0,19.0,98.0,40.4
6823,18571939,55.0,female,67,171.0,69.0,12.0,86.0,40.2
6824,12484482,161.0,male,24,183.0,85.0,27.0,107.0,40.8
6825,11478186,36.0,male,49,166.0,72.0,11.0,83.0,39.7
6826,15228800,79.0,male,42,206.0,113.0,14.0,95.0,40.2
6827,15121859,116.0,male,48,179.0,81.0,19.0,101.0,40.9
6828,19435048,7.0,female,75,184.0,81.0,2.0,75.0,37.9
6829,11935699,231.0,female,77,156.0,59.0,29.0,115.0,41.2
6830,10659898,12.0,female,69,189.0,85.0,3.0,82.0,38.5
6831,15984339,202.0,female,69,174.0,75.0,29.0,109.0,41.0
6832,15705598,46.0,female,27,170.0,63.0,10.0,92.0,39.7
6833,11252835,72.0,male,63,170.0,78.0,13.0,93.0,40.3
6834,15380542,29.0,female,58,175.0,74.0,8.0,80.0,39.8
6835,14088332,142.0,female,73,137.0,47.0,22.0,100.0,40.8
6836,17614380,121.0,female,32,162.0,60.0,21.0,102.0,40.6
6837,19294552,88.0,male,24,179.0,84.0,17.0,102.0,40.2
6838,11304280,228.0,male,73,191.0,98.0,27.0,106.0,40.8
6839,19044203,186.0,male,25,181.0,79.0,28.0,112.0,40.8
6840,12297277,138.0,female,40,160.0,59.0,21.0,108.0,40.6
6841,15510241,188.0,female,26,173.0,71.0,29.0,111.0,40.8
6842,10826473,42.0,female,26,165.0,63.0,12.0,82.0,39.6
6843,17824478,184.0,female,52,164.0,59.0,28.0,106.0,40.8
6844,18353709,44.0,male,20,189.0,85.0,11.0,95.0,40.0
6845,15134030,4.0,male,20,196.0,102.0,2.0,81.0,38.0
6846,18601829,4.0,male,43,180.0,80.0,2.0,74.0,38.7
6847,18903942,175.0,female,44,161.0,57.0,25.0,111.0,40.9
6848,14984460,6.0,female,29,161.0,58.0,2.0,77.0,38.1
6849,17005835,28.0,male,21,176.0,72.0,12.0,86.0,40.0
6850,11983331,100.0,female,73,164.0,67.0,17.0,97.0,40.2
6851,16544699,97.0,female,27,170.0,63.0,16.0,106.0,40.2
6852,16959568,80.0,female,40,160.0,56.0,15.0,96.0,39.7
6853,18601605,200.0,male,21,183.0,82.0,30.0,113.0,41.0
6854,17711392,203.0,male,53,182.0,85.0,26.0,110.0,40.6
6855,16064729,38.0,male,28,167.0,65.0,12.0,90.0,40.2
6856,16298216,33.0,female,32,182.0,84.0,7.0,95.0,39.4
6857,14396261,54.0,female,47,174.0,69.0,14.0,83.0,40.4
6858,18130473,127.0,male,21,175.0,77.0,26.0,102.0,41.0
6859,11510784,190.0,female,51,163.0,65.0,26.0,114.0,40.8
6860,12685950,155.0,female,22,177.0,68.0,30.0,99.0,40.7
6861,12285465,85.0,female,39,165.0,64.0,16.0,97.0,40.5
6862,14362401,79.0,male,70,171.0,79.0,13.0,94.0,39.9
6863,13995297,4.0,male,25,187.0,87.0,2.0,79.0,38.2
6864,15463161,88.0,female,29,164.0,67.0,18.0,95.0,40.3
6865,19376524,36.0,male,57,186.0,89.0,9.0,83.0,39.6
6866,15783742,152.0,male,46,177.0,80.0,23.0,105.0,40.7
6867,11999028,69.0,male,33,172.0,74.0,14.0,99.0,40.1
6868,14767729,149.0,female,48,148.0,45.0,23.0,104.0,40.7
6869,10319457,84.0,male,25,193.0,88.0,19.0,96.0,40.7
6870,13954056,80.0,female,39,161.0,63.0,16.0,94.0,40.1
6871,10272605,46.0,female,75,164.0,64.0,9.0,89.0,39.7
6872,19780745,135.0,female,52,152.0,56.0,24.0,97.0,40.8
6873,16097818,17.0,female,53,145.0,49.0,4.0,83.0,39.2
6874,13316334,46.0,female,41,173.0,69.0,10.0,91.0,39.7
6875,16535301,202.0,male,34,179.0,82.0,29.0,111.0,40.8
6876,16109757,12.0,male,53,203.0,104.0,3.0,81.0,38.6
6877,12669956,116.0,male,45,190.0,94.0,19.0,100.0,40.4
6878,18324454,150.0,female,73,160.0,60.0,21.0,108.0,40.4
6879,18864985,13.0,female,26,162.0,59.0,4.0,80.0,38.9
6880,11991458,6.0,female,22,170.0,72.0,2.0,81.0,38.1
6881,17145793,15.0,female,31,172.0,65.0,4.0,85.0,38.9
6882,17701209,114.0,female,28,172.0,73.0,22.0,99.0,40.5
6883,10791124,68.0,male,62,185.0,84.0,12.0,93.0,39.9
6884,12169448,12.0,female,70,172.0,73.0,3.0,80.0,38.6
6885,19633902,82.0,female,72,165.0,66.0,13.0,101.0,40.1
6886,15278284,45.0,female,32,173.0,66.0,11.0,87.0,39.9
6887,15506395,174.0,female,52,165.0,61.0,27.0,105.0,40.6
6888,16165299,52.0,female,22,152.0,53.0,11.0,93.0,39.9
6889,13867618,16.0,male,27,189.0,86.0,5.0,87.0,39.2
6890,16711357,23.0,male,62,192.0,89.0,5.0,85.0,39.1
6891,13606810,100.0,female,43,187.0,87.0,19.0,99.0,40.5
6892,15129031,142.0,female,78,149.0,54.0,21.0,103.0,40.5
6893,16561639,21.0,female,25,184.0,71.0,5.0,89.0,39.0
6894,11494562,57.0,female,77,163.0,65.0,11.0,90.0,39.8
6895,18068401,35.0,female,26,169.0,62.0,11.0,79.0,39.8
6896,17679036,129.0,male,20,178.0,80.0,24.0,105.0,40.3
6897,12558971,134.0,female,39,178.0,73.0,23.0,103.0,40.8
6898,12782916,59.0,male,21,181.0,79.0,18.0,91.0,40.3
6899,15485728,131.0,male,26,178.0,76.0,25.0,103.0,40.5
6900,16917824,7.0,female,44,175.0,69.0,2.0,79.0,38.1
6901,11068769,35.0,male,26,175.0,79.0,12.0,87.0,40.4
6902,13081421,198.0,male,70,174.0,81.0,27.0,102.0,40.9
6903,13494191,125.0,male,66,183.0,90.0,17.0,102.0,40.2
6904,12933664,9.0,female,23,170.0,67.0,3.0,80.0,38.6
6905,14324343,19.0,male,20,179.0,81.0,6.0,90.0,39.1
6906,13827208,67.0,male,31,196.0,100.0,12.0,100.0,39.3
6907,15229136,105.0,female,71,164.0,67.0,19.0,94.0,40.2
6908,16579928,104.0,male,36,186.0,85.0,20.0,98.0,40.3
6909,13502848,24.0,female,21,173.0,64.0,7.0,83.0,39.6
6910,18525975,161.0,male,33,198.0,104.0,26.0,103.0,40.9
6911,13677720,146.0,male,38,194.0,101.0,20.0,109.0,40.5
6912,16574333,109.0,female,55,163.0,62.0,19.0,98.0,40.7
6913,15274716,200.0,male,35,190.0,92.0,27.0,112.0,40.5
6914,15116033,139.0,female,40,154.0,57.0,23.0,103.0,40.5
6915,18237439,188.0,female,68,149.0,55.0,26.0,109.0,40.7
6916,13392442,182.0,female,33,160.0,56.0,28.0,108.0,40.6
6917,18221396,126.0,female,56,169.0,61.0,20.0,103.0,40.2
6918,19966675,34.0,female,44,166.0,60.0,7.0,91.0,39.8
6919,10823080,101.0,female,35,170.0,70.0,21.0,94.0,40.8
6920,11021920,152.0,male,36,178.0,76.0,28.0,101.0,40.7
6921,12965936,9.0,male,70,191.0,91.0,2.0,82.0,38.2
6922,11580094,83.0,female,61,176.0,70.0,15.0,96.0,40.2
6923,12128107,157.0,male,24,188.0,92.0,27.0,105.0,40.5
6924,18907221,39.0,male,23,186.0,82.0,11.0,92.0,39.9
6925,13943410,22.0,male,26,194.0,94.0,8.0,84.0,39.3
6926,13902591,173.0,female,41,153.0,49.0,25.0,110.0,41.2
6927,11640616,10.0,male,45,180.0,79.0,4.0,79.0,38.7
6928,17910282,8.0,female,50,167.0,59.0,2.0,84.0,38.6
6929,14896158,180.0,male,67,170.0,75.0,23.0,107.0,40.7
6930,10057403,43.0,female,61,162.0,66.0,10.0,84.0,39.8
6931,18700525,28.0,male,29,180.0,82.0,10.0,85.0,39.9
6932,14032757,73.0,male,27,184.0,78.0,15.0,100.0,40.1
6933,14265144,159.0,female,20,171.0,60.0,27.0,105.0,40.6
6934,17825931,25.0,female,28,152.0,52.0,6.0,86.0,39.2
6935,14289608,60.0,female,42,159.0,57.0,12.0,93.0,39.8
6936,16433796,149.0,female,51,165.0,70.0,25.0,102.0,40.7
6937,18374621,20.0,female,63,153.0,52.0,4.0,88.0,39.0
6938,13762901,15.0,male,34,177.0,76.0,4.0,91.0,38.7
6939,12320654,184.0,male,41,173.0,79.0,29.0,105.0,40.8
6940,10265215,178.0,female,28,168.0,66.0,28.0,109.0,40.7
6941,15102599,56.0,male,31,178.0,76.0,14.0,93.0,40.3
6942,16682384,98.0,male,38,203.0,111.0,16.0,100.0,40.2
6943,11333241,92.0,male,28,185.0,88.0,19.0,98.0,40.5
6944,17491113,129.0,female,73,163.0,62.0,19.0,105.0,40.5
6945,13567000,32.0,female,47,156.0,56.0,7.0,88.0,39.7
6946,10882980,132.0,male,33,188.0,93.0,21.0,105.0,40.2
6947,12906300,195.0,male,39,187.0,87.0,25.0,114.0,40.7
6948,19191395,29.0,male,27,197.0,96.0,8.0,89.0,39.5
6949,16421910,149.0,female,27,160.0,56.0,25.0,104.0,40.7
6950,12725723,85.0,male,63,191.0,88.0,16.0,90.0,40.2
6951,16738965,20.0,female,31,204.0,101.0,6.0,84.0,39.3
6952,10155136,9.0,male,29,177.0,81.0,5.0,79.0,39.3
6953,10518667,162.0,female,37,172.0,68.0,25.0,109.0,40.5
6954,13064999,50.0,female,54,168.0,63.0,10.0,92.0,39.9
6955,18685732,144.0,female,28,158.0,60.0,24.0,105.0,40.6
6956,17157832,89.0,female,39,181.0,75.0,18.0,95.0,40.4
6957,15223329,37.0,male,59,188.0,90.0,8.0,86.0,39.8
6958,15399629,123.0,female,71,166.0,58.0,20.0,99.0,40.9
6959,16065679,115.0,male,51,179.0,76.0,17.0,105.0,40.4
6960,18178136,252.0,male,47,191.0,98.0,29.0,116.0,40.8
6961,11791395,26.0,female,29,149.0,49.0,6.0,88.0,38.9
6962,15740279,137.0,male,29,186.0,93.0,25.0,101.0,40.7
6963,16176789,23.0,female,24,135.0,45.0,6.0,83.0,39.2
6964,10711577,24.0,male,76,174.0,74.0,6.0,79.0,39.2
6965,16115081,69.0,female,25,175.0,72.0,14.0,97.0,39.8
6966,17537770,22.0,female,53,181.0,82.0,5.0,88.0,39.1
6967,14253469,30.0,male,55,193.0,99.0,6.0,89.0,39.2
6968,18098703,155.0,male,38,192.0,92.0,27.0,100.0,40.6
6969,15583203,27.0,male,55,188.0,85.0,6.0,87.0,39.4
6970,10823827,41.0,male,50,201.0,103.0,7.0,95.0,39.4
6971,19343481,58.0,female,53,163.0,60.0,13.0,86.0,40.1
6972,11320670,176.0,male,46,157.0,65.0,23.0,114.0,39.9
6973,12012161,116.0,male,31,197.0,105.0,21.0,99.0,40.7
6974,12252501,92.0,male,35,173.0,76.0,17.0,101.0,39.7
6975,18432408,147.0,male,36,172.0,73.0,24.0,106.0,40.4
6976,12932014,92.0,female,40,176.0,70.0,18.0,96.0,40.6
6977,19380588,166.0,male,65,195.0,100.0,24.0,98.0,40.5
6978,17188091,14.0,female,42,157.0,56.0,3.0,88.0,38.7
6979,17455639,272.0,male,57,180.0,86.0,30.0,117.0,41.3
6980,10211735,4.0,female,38,150.0,50.0,1.0,81.0,37.9
6981,16059564,143.0,female,28,155.0,57.0,25.0,102.0,40.6
6982,11941548,40.0,male,70,183.0,87.0,9.0,82.0,39.8
6983,13149448,44.0,female,21,147.0,49.0,11.0,86.0,40.0
6984,15495699,24.0,male,44,176.0,77.0,9.0,80.0,40.0
6985,16540389,190.0,male,57,186.0,87.0,25.0,107.0,40.6
6986,16656620,132.0,female,55,163.0,63.0,24.0,96.0,40.7
6987,14527077,79.0,male,26,178.0,80.0,19.0,95.0,40.4
6988,15602091,69.0,male,35,181.0,82.0,16.0,93.0,40.4
6989,11245616,4.0,female,27,177.0,76.0,1.0,85.0,37.1
6990,15856326,117.0,female,44,169.0,67.0,21.0,99.0,40.8
6991,11562178,43.0,male,70,189.0,94.0,7.0,92.0,39.1
6992,14991159,52.0,female,79,160.0,55.0,10.0,88.0,39.9
6993,17485798,186.0,female,40,163.0,60.0,28.0,109.0,40.7
6994,11064636,148.0,male,50,185.0,84.0,26.0,97.0,40.8
6995,15856282,148.0,male,42,183.0,88.0,22.0,106.0,40.3
6996,19938660,111.0,male,70,191.0,97.0,15.0,100.0,40.1
6997,13565818,48.0,male,71,191.0,92.0,9.0,87.0,39.8
6998,14347404,36.0,male,63,194.0,106.0,8.0,82.0,39.6
6999,11960283,12.0,female,47,162.0,65.0,3.0,85.0,39.0
7000,19126806,92.0,male,51,185.0,90.0,15.0,99.0,40.4
7001,13547937,140.0,male,57,203.0,107.0,22.0,96.0,40.7
7002,12308275,26.0,male,78,177.0,82.0,6.0,79.0,39.2
7003,12870875,126.0,female,79,171.0,66.0,19.0,103.0,40.1
7004,17491328,83.0,female,67,145.0,52.0,14.0,97.0,39.9
7005,10872583,27.0,female,20,161.0,65.0,6.0,92.0,39.3
7006,10625195,33.0,female,21,154.0,55.0,7.0,93.0,39.5
7007,14686511,181.0,male,56,183.0,80.0,24.0,108.0,40.8
7008,12391949,79.0,male,28,192.0,94.0,18.0,94.0,40.1
7009,15545168,39.0,male,32,186.0,89.0,9.0,93.0,39.8
7010,10045701,41.0,male,52,195.0,101.0,7.0,95.0,39.7
7011,16361536,15.0,female,21,173.0,70.0,4.0,87.0,38.9
7012,13367877,71.0,female,39,184.0,74.0,15.0,93.0,40.1
7013,17323526,112.0,male,46,189.0,90.0,18.0,101.0,40.5
7014,11304315,131.0,female,21,168.0,66.0,23.0,104.0,40.4
7015,19471826,207.0,male,52,177.0,73.0,27.0,111.0,41.1
7016,14336161,9.0,female,36,153.0,57.0,2.0,91.0,38.6
7017,13912105,8.0,male,22,182.0,79.0,6.0,78.0,39.5
7018,13060242,198.0,female,27,178.0,71.0,29.0,114.0,40.8
7019,10732007,67.0,male,69,188.0,95.0,11.0,92.0,39.9
7020,18244255,141.0,male,67,187.0,89.0,20.0,100.0,40.6
7021,16318226,64.0,female,51,169.0,69.0,12.0,96.0,40.1
7022,14346479,91.0,male,26,175.0,72.0,22.0,96.0,40.7
7023,11844188,22.0,male,33,182.0,88.0,6.0,89.0,39.3
7024,17566326,159.0,male,40,193.0,93.0,23.0,107.0,40.6
7025,10564614,39.0,male,74,195.0,99.0,7.0,86.0,39.8
7026,10394832,87.0,female,28,164.0,61.0,14.0,107.0,39.9
7027,13932492,142.0,female,21,154.0,52.0,26.0,100.0,41.0
7028,11729165,41.0,female,42,165.0,64.0,9.0,89.0,39.5
7029,18040353,96.0,female,64,170.0,70.0,21.0,87.0,41.0
7030,12642377,4.0,female,55,178.0,75.0,1.0,86.0,37.8
7031,11385282,102.0,female,61,150.0,56.0,19.0,93.0,40.3
7032,10455691,144.0,female,31,168.0,64.0,24.0,105.0,40.7
7033,14660415,186.0,female,55,174.0,69.0,27.0,110.0,40.6
7034,18388020,85.0,female,44,166.0,66.0,18.0,91.0,40.4
7035,18291351,15.0,male,37,191.0,89.0,5.0,83.0,39.1
7036,15095278,129.0,male,28,188.0,83.0,24.0,102.0,40.8
7037,18570899,129.0,female,37,166.0,61.0,23.0,100.0,40.3
7038,18606307,67.0,female,46,152.0,55.0,14.0,90.0,40.2
7039,15458028,8.0,female,34,169.0,65.0,2.0,87.0,37.8
7040,13228675,90.0,male,34,179.0,80.0,18.0,98.0,40.7
7041,10693778,19.0,male,32,179.0,82.0,6.0,86.0,39.7
7042,14954248,44.0,female,23,185.0,76.0,11.0,89.0,40.0
7043,15944006,57.0,male,42,172.0,71.0,13.0,93.0,40.6
7044,15424154,119.0,male,29,174.0,73.0,20.0,107.0,40.7
7045,16271975,43.0,male,30,183.0,86.0,12.0,89.0,40.3
7046,19604437,151.0,female,61,152.0,56.0,27.0,95.0,40.7
7047,11570757,21.0,female,21,154.0,52.0,6.0,81.0,39.2
7048,15895330,25.0,female,40,177.0,73.0,7.0,82.0,39.5
7049,15385969,38.0,male,62,165.0,71.0,7.0,93.0,39.4
7050,15602974,212.0,male,36,174.0,79.0,29.0,113.0,40.9
7051,15991712,21.0,male,41,177.0,79.0,5.0,91.0,39.4
7052,16457378,8.0,male,35,170.0,77.0,3.0,83.0,39.0
7053,12445957,151.0,female,40,170.0,64.0,24.0,106.0,40.9
7054,10266703,159.0,female,38,163.0,64.0,25.0,107.0,40.6
7055,16432016,95.0,female,39,174.0,72.0,20.0,93.0,40.6
7056,12720312,118.0,male,53,178.0,82.0,18.0,102.0,40.3
7057,11498212,57.0,female,27,159.0,59.0,12.0,93.0,39.8
7058,19956618,90.0,female,64,158.0,63.0,16.0,96.0,40.5
7059,12017034,19.0,male,54,170.0,76.0,6.0,80.0,39.3
7060,17455456,7.0,male,65,179.0,82.0,2.0,77.0,37.9
7061,11985458,169.0,female,22,151.0,49.0,27.0,107.0,40.7
7062,19860781,15.0,female,28,171.0,68.0,4.0,85.0,39.0
7063,16709658,164.0,female,77,157.0,59.0,23.0,107.0,40.5
7064,12241914,70.0,male,43,204.0,107.0,13.0,94.0,40.1
7065,17994980,20.0,male,40,192.0,98.0,4.0,93.0,39.1
7066,15956214,83.0,female,38,163.0,70.0,17.0,94.0,40.4
7067,18658770,205.0,male,50,184.0,90.0,28.0,107.0,40.9
7068,11227552,12.0,female,42,163.0,60.0,3.0,83.0,38.5
7069,12416003,95.0,female,64,161.0,62.0,15.0,102.0,40.5
7070,11839944,54.0,female,23,165.0,61.0,10.0,100.0,39.8
7071,14399622,54.0,female,25,154.0,54.0,13.0,87.0,40.2
7072,15189685,42.0,male,22,193.0,93.0,9.0,98.0,39.7
7073,10817893,164.0,female,26,173.0,68.0,27.0,107.0,41.0
7074,13935110,26.0,female,34,172.0,68.0,8.0,79.0,39.7
7075,14432086,13.0,male,38,177.0,76.0,4.0,86.0,39.1
7076,15323286,160.0,male,46,194.0,97.0,23.0,105.0,40.9
7077,16606130,119.0,female,37,171.0,67.0,21.0,101.0,40.7
7078,19723349,63.0,male,40,187.0,93.0,15.0,89.0,40.1
7079,14505686,167.0,female,32,153.0,53.0,29.0,101.0,40.8
7080,11427647,76.0,female,60,164.0,63.0,15.0,91.0,40.0
7081,16652782,5.0,male,37,177.0,82.0,3.0,75.0,38.5
7082,17318131,158.0,female,35,172.0,64.0,25.0,107.0,40.4
7083,16729866,88.0,male,28,181.0,82.0,16.0,103.0,40.3
7084,18729934,235.0,female,73,153.0,53.0,28.0,119.0,40.8
7085,15892437,76.0,male,32,181.0,87.0,16.0,96.0,40.3
7086,15976671,33.0,male,35,177.0,79.0,10.0,87.0,40.0
7087,10466957,82.0,male,26,183.0,76.0,16.0,102.0,40.4
7088,18156388,81.0,male,27,186.0,80.0,15.0,103.0,40.0
7089,10079907,102.0,male,32,193.0,96.0,18.0,101.0,40.3
7090,15324233,47.0,male,28,181.0,79.0,13.0,91.0,40.3
7091,17120658,20.0,female,50,148.0,55.0,4.0,92.0,38.7
7092,11998292,34.0,male,21,181.0,79.0,11.0,90.0,39.9
7093,11938260,40.0,male,33,181.0,77.0,12.0,88.0,40.1
7094,13991360,191.0,male,64,186.0,84.0,28.0,100.0,40.6
7095,13890962,58.0,female,66,185.0,76.0,11.0,94.0,39.9
7096,19015975,28.0,female,32,188.0,82.0,8.0,84.0,39.6
7097,11182417,207.0,female,66,176.0,74.0,27.0,116.0,40.8
7098,17948901,111.0,female,76,149.0,56.0,20.0,92.0,40.8
7099,11412941,19.0,male,52,185.0,84.0,6.0,80.0,39.2
7100,16832496,4.0,female,47,183.0,79.0,1.0,84.0,37.8
7101,11090635,76.0,male,28,187.0,82.0,16.0,98.0,40.2
7102,17217533,35.0,female,46,164.0,60.0,8.0,87.0,39.5
7103,12556165,71.0,male,50,179.0,79.0,12.0,99.0,39.8
7104,13093592,36.0,female,79,163.0,62.0,8.0,83.0,39.2
7105,18327329,144.0,male,42,191.0,89.0,26.0,98.0,40.3
7106,19012143,17.0,female,65,157.0,59.0,4.0,82.0,38.7
7107,14405270,151.0,female,30,166.0,61.0,25.0,105.0,40.8
7108,13659037,9.0,male,26,197.0,98.0,5.0,77.0,39.2
7109,19917566,55.0,male,26,201.0,103.0,16.0,87.0,40.4
7110,11557134,124.0,male,70,173.0,78.0,20.0,95.0,40.4
7111,12201902,71.0,female,69,172.0,67.0,13.0,94.0,40.0
7112,11957643,36.0,male,21,191.0,92.0,11.0,89.0,40.0
7113,19992277,119.0,female,76,157.0,56.0,20.0,96.0,40.3
7114,19746684,16.0,female,25,171.0,64.0,4.0,86.0,38.9
7115,14225054,147.0,female,24,157.0,57.0,27.0,100.0,40.7
7116,13667261,104.0,female,39,151.0,53.0,18.0,100.0,40.7
7117,11757522,63.0,male,34,189.0,88.0,16.0,90.0,40.2
7118,13987318,57.0,male,26,180.0,84.0,14.0,94.0,40.3
7119,15152704,28.0,female,29,164.0,61.0,6.0,92.0,39.0
7120,10680542,203.0,male,71,198.0,103.0,22.0,111.0,41.0
7121,19347616,181.0,female,25,157.0,56.0,28.0,109.0,41.2
7122,12139331,117.0,female,30,144.0,47.0,21.0,99.0,40.6
7123,12503391,49.0,male,25,200.0,95.0,12.0,93.0,40.1
7124,16406883,67.0,male,25,185.0,90.0,15.0,96.0,40.5
7125,16728723,124.0,male,65,182.0,86.0,18.0,100.0,40.5
7126,13353578,15.0,male,23,190.0,91.0,6.0,84.0,39.6
7127,13560584,5.0,female,65,166.0,67.0,1.0,86.0,37.7
7128,13976502,13.0,male,30,184.0,82.0,4.0,87.0,38.8
7129,11077382,140.0,female,68,170.0,69.0,23.0,100.0,40.5
7130,18002707,20.0,male,31,180.0,83.0,5.0,92.0,39.0
7131,17849619,13.0,female,30,173.0,69.0,3.0,89.0,38.8
7132,13918753,114.0,female,43,183.0,75.0,21.0,99.0,40.9
7133,12313506,8.0,male,72,198.0,100.0,2.0,77.0,38.4
7134,10794997,221.0,female,76,170.0,71.0,28.0,116.0,40.4
7135,10977247,87.0,male,26,163.0,69.0,16.0,105.0,40.4
7136,19509124,14.0,female,70,170.0,66.0,3.0,86.0,38.8
7137,16550480,9.0,female,41,158.0,57.0,2.0,86.0,38.3
7138,18901027,14.0,female,33,157.0,49.0,4.0,80.0,38.7
7139,17236318,84.0,male,21,180.0,81.0,20.0,97.0,40.4
7140,10980991,5.0,male,40,178.0,75.0,2.0,81.0,38.1
7141,15556300,71.0,female,46,171.0,60.0,14.0,93.0,40.2
7142,14895253,12.0,female,47,153.0,57.0,3.0,84.0,38.9
7143,19923669,2.0,male,20,192.0,86.0,1.0,81.0,38.1
7144,10679568,89.0,female,26,167.0,61.0,16.0,101.0,39.9
7145,11952300,166.0,male,27,183.0,87.0,27.0,107.0,41.0
7146,11124485,137.0,female,68,173.0,74.0,22.0,102.0,40.1
7147,15236989,37.0,male,72,186.0,85.0,8.0,83.0,39.3
7148,16583666,19.0,male,47,184.0,88.0,6.0,81.0,39.4
7149,10069648,201.0,male,37,196.0,91.0,28.0,110.0,41.0
7150,18282658,54.0,male,37,183.0,80.0,12.0,94.0,39.5
7151,11951459,46.0,male,76,185.0,92.0,7.0,93.0,39.6
7152,13954641,20.0,male,27,184.0,88.0,6.0,88.0,39.4
7153,18496264,32.0,male,37,196.0,100.0,9.0,85.0,39.4
7154,11571636,26.0,female,40,181.0,75.0,7.0,83.0,39.5
7155,10590269,89.0,female,69,163.0,68.0,16.0,95.0,40.3
7156,18985808,118.0,male,56,183.0,80.0,20.0,97.0,40.6
7157,13390777,162.0,male,35,174.0,78.0,29.0,102.0,41.0
7158,18726498,191.0,male,51,181.0,85.0,30.0,101.0,40.6
7159,16225270,25.0,female,22,156.0,57.0,6.0,89.0,39.1
7160,15685326,160.0,female,29,168.0,64.0,25.0,109.0,40.5
7161,17946612,7.0,male,28,191.0,89.0,2.0,90.0,38.4
7162,15037212,4.0,female,38,157.0,57.0,1.0,82.0,37.9
7163,11875213,126.0,male,32,176.0,80.0,25.0,99.0,40.8
7164,10357687,172.0,male,46,178.0,79.0,28.0,102.0,40.7
7165,11980747,87.0,female,27,173.0,71.0,21.0,89.0,40.8
7166,19440087,75.0,male,26,187.0,88.0,18.0,94.0,40.6
7167,17871533,12.0,female,39,171.0,63.0,3.0,84.0,38.9
7168,18560987,160.0,female,24,171.0,68.0,26.0,108.0,40.7
7169,17326579,61.0,female,35,174.0,71.0,15.0,87.0,40.4
7170,14855475,151.0,male,54,185.0,80.0,26.0,97.0,40.7
7171,13908888,66.0,male,35,208.0,103.0,12.0,98.0,40.0
7172,19786486,91.0,female,64,157.0,54.0,16.0,95.0,40.5
7173,12591152,106.0,male,22,187.0,89.0,23.0,98.0,40.8
7174,19582968,60.0,male,27,200.0,97.0,12.0,98.0,40.2
7175,17284503,140.0,female,46,168.0,67.0,26.0,97.0,40.9
7176,13345779,30.0,male,45,198.0,97.0,6.0,92.0,39.4
7177,12846370,119.0,male,31,173.0,70.0,21.0,105.0,40.4
7178,17223195,65.0,male,49,187.0,88.0,13.0,92.0,40.2
7179,14870312,192.0,female,31,161.0,58.0,29.0,110.0,40.8
7180,11867274,102.0,female,39,167.0,72.0,20.0,96.0,40.6
7181,14761809,85.0,female,39,166.0,68.0,15.0,101.0,40.1
7182,18449771,134.0,male,24,187.0,82.0,26.0,102.0,40.7
7183,16224871,191.0,female,72,159.0,59.0,28.0,105.0,40.7
7184,17554867,230.0,male,55,205.0,114.0,26.0,112.0,40.4
7185,15671103,168.0,female,32,163.0,63.0,26.0,109.0,40.7
7186,19838651,51.0,male,31,180.0,80.0,14.0,90.0,40.3
7187,19373048,122.0,male,20,189.0,90.0,27.0,98.0,40.7
7188,15853210,51.0,female,24,145.0,49.0,12.0,88.0,40.2
7189,12175177,56.0,female,76,162.0,65.0,10.0,94.0,39.8
7190,12823734,20.0,male,38,174.0,77.0,7.0,83.0,39.5
7191,12236794,16.0,female,46,168.0,70.0,5.0,77.0,39.1
7192,12988610,68.0,female,28,165.0,58.0,17.0,86.0,40.2
7193,13612023,155.0,male,38,177.0,82.0,26.0,103.0,40.8
7194,12745331,27.0,male,35,179.0,90.0,6.0,93.0,39.2
7195,19457200,36.0,male,54,186.0,88.0,7.0,92.0,39.7
7196,12164222,187.0,female,43,162.0,64.0,30.0,105.0,41.2
7197,13065549,75.0,male,67,177.0,80.0,14.0,90.0,40.0
7198,10952795,141.0,male,64,162.0,67.0,20.0,104.0,40.2
7199,16088337,22.0,female,39,159.0,59.0,5.0,88.0,39.3
7200,16229744,173.0,female,41,142.0,47.0,26.0,107.0,40.8
7201,11895922,40.0,female,49,160.0,64.0,8.0,93.0,39.2
7202,15245636,74.0,female,46,175.0,75.0,16.0,91.0,40.3
7203,10730556,51.0,female,23,153.0,51.0,9.0,101.0,39.5
7204,12036626,18.0,male,33,205.0,114.0,4.0,90.0,39.2
7205,15591904,166.0,male,64,180.0,83.0,22.0,105.0,41.0
7206,14605804,10.0,male,51,186.0,88.0,3.0,81.0,38.6
7207,16582487,225.0,male,73,188.0,85.0,28.0,105.0,41.0
7208,15424711,95.0,female,42,156.0,60.0,20.0,91.0,40.3
7209,11933312,14.0,female,25,152.0,53.0,4.0,80.0,39.2
7210,14879481,226.0,female,46,153.0,51.0,30.0,115.0,40.8
7211,12768149,60.0,male,36,208.0,109.0,13.0,91.0,40.3
7212,18912823,59.0,male,22,185.0,84.0,14.0,96.0,39.8
7213,11319816,110.0,male,55,183.0,85.0,20.0,94.0,40.3
7214,15717919,103.0,male,64,191.0,94.0,15.0,99.0,40.4
7215,12918788,11.0,female,52,172.0,65.0,3.0,80.0,38.4
7216,18251195,106.0,female,35,168.0,58.0,20.0,97.0,40.3
7217,12636484,231.0,male,71,183.0,87.0,26.0,111.0,40.9
7218,15537652,116.0,female,67,154.0,57.0,20.0,96.0,40.6
7219,16769564,139.0,female,59,164.0,63.0,20.0,109.0,40.5
